babel_user,babel_lang,babel_level
3607348,es,N
3607610,es,N
3608182,es,N
3610221,es,N
3615366,es,N
3619245,es,N
3626187,es,N
3627612,es,N
3630429,es,N
3632683,es,N
3633024,es,N
3638416,es,N
3649816,es,N
3687390,es,N
3708592,es,N
3714860,es,N
3715140,es,N
3717349,es,N
3717410,es,N
3718005,es,N
3719468,es,N
3721129,es,N
3727347,es,N
3732465,es,N
3736007,es,N
3740454,es,N
3740537,es,N
3743100,es,N
3746918,es,N
3748454,es,N
3748458,es,N
3755337,es,N
3759423,es,N
3760166,es,N
3762196,es,N
3767367,es,N
3767896,es,N
3769878,es,N
3771061,es,N
3771601,es,N
3772164,es,N
3774479,es,N
3777916,es,N
3777936,es,N
3779328,es,N
3779525,es,N
3781754,es,N
3782795,es,N
3783035,es,N
3784127,es,N
3784759,es,N
3789624,es,N
3796891,es,N
3799613,es,N
3806686,es,N
3808355,es,N
3811927,es,N
3812204,es,N
3815464,es,N
3815713,es,N
3819599,es,N
3821819,es,N
3823096,es,N
3823689,es,N
3824418,es,N
3825839,es,N
3827814,es,N
3828424,es,N
3829269,es,N
3835810,es,N
3835887,es,N
3836508,es,N
3837195,es,N
3843006,es,N
3843637,es,N
3847919,es,N
3849602,es,N
3849849,es,N
3854657,es,N
3854922,es,N
3854963,es,N
3855489,es,N
3855687,es,N
3859605,es,N
3861604,es,N
3861877,es,N
3863865,es,N
3864656,es,N
3868616,es,N
3868903,es,N
3869661,es,N
3870432,es,N
3870863,es,N
3874537,es,N
3875419,es,N
3875875,es,N
3878313,es,N
3879292,es,N
3879762,es,N
3881194,es,N
3881523,es,N
3881525,es,N
3881527,es,N
3882890,es,N
3888989,es,N
3889004,es,N
3891111,es,N
3891307,es,N
3891421,es,N
3891797,es,N
3894253,es,N
3894271,es,N
3894277,es,N
3903789,es,N
3907438,es,N
3907919,es,N
3912067,es,N
3915783,es,N
3916006,es,N
3916179,es,N
3917790,es,N
3922047,es,N
3923430,es,N
3923973,es,N
3924055,es,N
3926324,es,N
3927398,es,N
3928127,es,N
3929857,es,N
3934586,es,N
3935418,es,N
3935736,es,N
3937102,es,N
3937543,es,N
3937852,es,N
3944290,es,N
3946674,es,N
3948446,es,N
3953457,es,N
3959587,es,N
3962009,es,N
3962010,es,N
3963098,es,N
3963950,es,N
3967518,es,N
3967521,es,N
3967530,es,N
3967532,es,N
3967534,es,N
3967545,es,N
3967551,es,N
3968804,es,N
3969060,es,N
3969824,es,N
3970967,es,N
3971529,es,N
3975239,es,N
3976368,es,N
3977113,es,N
3982354,es,N
3987542,es,N
3989053,es,N
3991578,es,N
3999364,es,N
4002228,es,N
4006061,es,N
4006447,es,N
4014778,es,N
4015112,es,N
4016939,es,N
4020172,es,N
4022840,es,N
4025794,es,N
4026899,es,N
4026924,es,N
4030702,es,N
4031133,es,N
4032371,es,N
4033889,es,N
4034901,es,N
4037159,es,N
4037410,es,N
4037534,es,N
4039731,es,N
4042356,es,N
4042726,es,N
4044240,es,N
4044296,es,N
4044549,es,N
4046008,es,N
4048636,es,N
4050221,es,N
4060407,es,N
4061577,es,N
4063793,es,N
4064051,es,N
4068470,es,N
4072456,es,N
4072645,es,N
4074553,es,N
4076350,es,N
4077589,es,N
4080295,es,N
4082650,es,N
4083770,es,N
4086215,es,N
4086395,es,N
4086800,es,N
4089160,es,N
4089902,es,N
4090718,es,N
4093979,es,N
4096152,es,N
4097319,es,N
4098949,es,N
4100185,es,N
4100921,es,N
4102294,es,N
4102832,es,N
4103000,es,N
4107202,es,N
4107581,es,N
4109647,es,N
4110862,es,N
4111414,es,N
4113280,es,N
4113428,es,N
4114809,es,N
4116444,es,N
4117400,es,N
4119075,es,N
4122690,es,N
4124229,es,N
4125097,es,N
4128353,es,N
4128468,es,N
4129050,es,N
4130434,es,N
4130617,es,N
4131951,es,N
4140561,es,N
4145307,es,N
4145479,es,N
4148739,es,N
4153220,es,N
4153637,es,N
4157914,es,N
4159051,es,N
4159644,es,N
4162725,es,N
4162874,es,N
4162896,es,N
4163323,es,N
4166110,es,N
4167071,es,N
4168073,es,N
4170396,es,N
4170643,es,N
4177254,es,N
4178251,es,N
4180001,es,N
4184655,es,N
4190904,es,N
4195162,es,N
4196344,es,N
4198630,es,N
4205875,es,N
4207204,es,N
4207933,es,N
4209574,es,N
4210311,es,N
4213239,es,N
4213769,es,N
4214356,es,N
4214895,es,N
4215318,es,N
4220547,es,N
4220736,es,N
4221539,es,N
4228790,es,N
4232681,es,N
4234826,es,N
4235875,es,N
4236546,es,N
4236605,es,N
4237589,es,N
4240777,es,N
4242422,es,N
4244603,es,N
4245225,es,N
4252573,es,N
4253462,es,N
4253755,es,N
4255402,es,N
4256053,es,N
4257110,es,N
4260177,es,N
4261715,es,N
4263083,es,N
4263144,es,N
4264285,es,N
4264616,es,N
4266289,es,N
4271078,es,N
4273725,es,N
4274108,es,N
4276341,es,N
4277257,es,N
4278023,es,N
4278447,es,N
4280181,es,N
4281011,es,N
4282757,es,N
4290237,es,N
4291718,es,N
4292031,es,N
4293556,es,N
4294906,es,N
4296837,es,N
4296974,es,N
4299543,es,N
4301066,es,N
4303367,es,N
4304360,es,N
4306993,es,N
4308601,es,N
4308714,es,N
4319515,es,N
4323593,es,N
4334792,es,N
4337060,es,N
4338946,es,N
4339024,es,N
4339959,es,N
4342587,es,N
4343437,es,N
4350990,es,N
4351624,es,N
4353799,es,N
4354505,es,N
4354536,es,N
4362112,es,N
4364498,es,N
4365901,es,N
4367294,es,N
4367304,es,N
4368714,es,N
4369731,es,N
4369807,es,N
4369864,es,N
4373057,es,N
4373105,es,N
4374377,es,N
4376349,es,N
4377740,es,N
4378219,es,N
4378859,es,N
4381412,es,N
4382359,es,N
4383058,es,N
4383209,es,N
4384250,es,N
4385249,es,N
4387283,es,N
4387906,es,N
4390488,es,N
4394635,es,N
4396456,es,N
4396815,es,N
4397657,es,N
4401968,es,N
4402612,es,N
4402872,es,N
4403624,es,N
4406010,es,N
4411098,es,N
4414650,es,N
4416436,es,N
4419224,es,N
4419405,es,N
4421121,es,N
4422401,es,N
4422632,es,N
4424130,es,N
4427370,es,N
4428558,es,N
4428852,es,N
4429771,es,N
4429951,es,N
4430157,es,N
4432388,es,N
4434435,es,N
4434763,es,N
4441816,es,N
4445124,es,N
4445896,es,N
4448187,es,N
4449349,es,N
4449391,es,N
4450322,es,N
4451596,es,N
4451886,es,N
4452555,es,N
4455543,es,N
4456563,es,N
4458340,es,N
4458354,es,N
4460325,es,N
4460699,es,N
4461399,es,N
4463487,es,N
4463634,es,N
4464374,es,N
4465372,es,N
4467446,es,N
4467559,es,N
4469009,es,N
4471831,es,N
4473406,es,N
4476341,es,N
4476899,es,N
4476943,es,N
4477397,es,N
4477719,es,N
4480550,es,N
4486106,es,N
4487719,es,N
4487782,es,N
4489197,es,N
4494674,es,N
4494699,es,N
4494742,es,N
4498263,es,N
4499994,es,N
4500251,es,N
4500476,es,N
4502458,es,N
4504419,es,N
4504767,es,N
4509564,es,N
4510547,es,N
4511675,es,N
4513734,es,N
4517686,es,N
4525192,es,N
4525676,es,N
4527863,es,N
4531036,es,N
4532186,es,N
4533409,es,N
4534575,es,N
4534977,es,N
4540313,es,N
4540930,es,N
4543507,es,N
4543778,es,N
4545747,es,N
4551880,es,N
4554464,es,N
4556788,es,N
4562876,es,N
4564114,es,N
4569534,es,N
4576431,es,N
4579739,es,N
4581338,es,N
4582199,es,N
4582893,es,N
4584595,es,N
4588141,es,N
4589335,es,N
4596511,es,N
4596728,es,N
4598134,es,N
4605801,es,N
4606786,es,N
4608336,es,N
4609996,es,N
4613273,es,N
4613686,es,N
4615233,es,N
4617164,es,N
4617764,es,N
4619462,es,N
4621214,es,N
4623079,es,N
4623464,es,N
4626902,es,N
4627392,es,N
4628081,es,N
4628173,es,N
4639435,es,N
4642283,es,N
4643799,es,N
4645878,es,N
4649586,es,N
4649756,es,N
4651884,es,N
4652243,es,N
4653366,es,N
4653960,es,N
4660055,es,N
4660779,es,N
4661542,es,N
4663149,es,N
4665453,es,N
4665563,es,N
4666968,es,N
4667982,es,N
4670533,es,N
4672508,es,N
4672830,es,N
4673052,es,N
4674373,es,N
4674714,es,N
4675653,es,N
4676475,es,N
4677439,es,N
4678686,es,N
4682092,es,N
4682200,es,N
4682283,es,N
4683899,es,N
4683926,es,N
4685695,es,N
4689687,es,N
4691772,es,N
4693491,es,N
4697746,es,N
4697809,es,N
4701969,es,N
4706577,es,N
4707991,es,N
4708117,es,N
4708966,es,N
4709835,es,N
4713104,es,N
4716306,es,N
4719047,es,N
4719144,es,N
4719861,es,N
4719869,es,N
4720943,es,N
4721845,es,N
4726092,es,N
4726725,es,N
4732868,es,N
4733889,es,N
4734381,es,N
4736548,es,N
4741445,es,N
4742073,es,N
4742339,es,N
4742721,es,N
4745569,es,N
4746326,es,N
4747813,es,N
4750724,es,N
4751631,es,N
4752835,es,N
4755132,es,N
4761179,es,N
4762784,es,N
4763412,es,N
4763469,es,N
4764074,es,N
4766649,es,N
4767486,es,N
4768298,es,N
4768464,es,N
4768936,es,N
4770763,es,N
4771826,es,N
4774425,es,N
4776368,es,N
4777757,es,N
4779074,es,N
4779301,es,N
4779341,es,N
4779988,es,N
4782522,es,N
4782835,es,N
4784568,es,N
4785574,es,N
4785769,es,N
4789058,es,N
4789987,es,N
4794456,es,N
4794986,es,N
4795897,es,N
4796144,es,N
4796259,es,N
4800984,es,N
4801186,es,N
4801385,es,N
4803641,es,N
4804926,es,N
4806926,es,N
4807059,es,N
4809600,es,N
4814164,es,N
4816024,es,N
4817097,es,N
4817137,es,N
4818766,es,N
4821030,es,N
4822037,es,N
4825106,es,N
4829059,es,N
4830236,es,N
4832642,es,N
4833050,es,N
4835688,es,N
4837346,es,N
4837873,es,N
4841090,es,N
4841277,es,N
4846714,es,N
4848596,es,N
4848839,es,N
4852498,es,N
4853363,es,N
4853987,es,N
4856050,es,N
4856612,es,N
4858561,es,N
4859545,es,N
4859986,es,N
4861518,es,N
4863170,es,N
4864858,es,N
4865329,es,N
4867305,es,N
4867366,es,N
4868368,es,N
4868527,es,N
4868845,es,N
4870742,es,N
4871624,es,N
4872892,es,N
4876446,es,N
4882785,es,N
4883819,es,N
4884797,es,N
4884930,es,N
4886733,es,N
4886941,es,N
4888719,es,N
4889974,es,N
4890664,es,N
4891683,es,N
4893194,es,N
4894515,es,N
4903551,es,N
4908758,es,N
4909634,es,N
4911739,es,N
4912321,es,N
4915619,es,N
4918211,es,N
4921263,es,N
4921641,es,N
4924420,es,N
4924886,es,N
4926739,es,N
4926804,es,N
4929323,es,N
4929364,es,N
4931450,es,N
4935199,es,N
4939053,es,N
4939860,es,N
4942096,es,N
4944958,es,N
4945053,es,N
4946582,es,N
4947578,es,N
4948852,es,N
4955543,es,N
4956434,es,N
4958104,es,N
4958675,es,N
4959125,es,N
4959673,es,N
4965465,es,N
4966729,es,N
4968823,es,N
4972770,es,N
4973289,es,N
4973661,es,N
4979654,es,N
4982653,es,N
4986014,es,N
4991356,es,N
4996371,es,N
4999701,es,N
5008299,es,N
5010734,es,N
5014434,es,N
5016157,es,N
5018265,es,N
5021762,es,N
5024843,es,N
5025101,es,N
5026988,es,N
5027651,es,N
5030285,es,N
5031286,es,N
5031890,es,N
5033440,es,N
5034039,es,N
5036533,es,N
5036976,es,N
5037387,es,N
5038460,es,N
5041592,es,N
5042383,es,N
5045173,es,N
5047405,es,N
5047698,es,N
5047772,es,N
5049448,es,N
5050145,es,N
5052458,es,N
5053573,es,N
5054049,es,N
5056785,es,N
5069258,es,N
5071121,es,N
5077190,es,N
5078406,es,N
5078673,es,N
5082167,es,N
5091387,es,N
5091808,es,N
5091843,es,N
5092525,es,N
5095100,es,N
5095522,es,N
5096227,es,N
5096586,es,N
5102892,es,N
5103208,es,N
5104125,es,N
5106703,es,N
5114885,es,N
5116199,es,N
5118024,es,N
5118283,es,N
5118431,es,N
5125760,es,N
5126467,es,N
5127187,es,N
5131643,es,N
5131721,es,N
5132619,es,N
5140943,es,N
5142472,es,N
5144645,es,N
5144676,es,N
5150079,es,N
5154821,es,N
5158050,es,N
5159811,es,N
5159849,es,N
5164169,es,N
5165327,es,N
5166722,es,N
5168366,es,N
5173783,es,N
5177920,es,N
5180611,es,N
5182111,es,N
5182618,es,N
5185519,es,N
5186192,es,N
5188740,es,N
5189110,es,N
5194039,es,N
5201173,es,N
5201569,es,N
5202059,es,N
5204378,es,N
5208715,es,N
5209412,es,N
5214886,es,N
5217032,es,N
5218283,es,N
5227710,es,N
5231665,es,N
5232775,es,N
5234823,es,N
5237931,es,N
5241064,es,N
5243671,es,N
5243764,es,N
5243840,es,N
5244108,es,N
5244796,es,N
5245127,es,N
5245214,es,N
5251415,es,N
5251665,es,N
5252703,es,N
5258251,es,N
5260049,es,N
5265389,es,N
5267151,es,N
5271317,es,N
5272612,es,N
5272922,es,N
5273333,es,N
5274201,es,N
5277153,es,N
5280204,es,N
5281681,es,N
5283048,es,N
5283171,es,N
5283239,es,N
5285971,es,N
5286087,es,N
5286491,es,N
5289816,es,N
5290371,es,N
5290668,es,N
5291853,es,N
5295478,es,N
5297976,es,N
5298077,es,N
5306258,es,N
5310036,es,N
5312052,es,N
5313511,es,N
5314555,es,N
5314946,es,N
5322399,es,N
5328599,es,N
5329794,es,N
5331619,es,N
5332434,es,N
5332441,es,N
5336964,es,N
5338926,es,N
5342411,es,N
5343706,es,N
5350460,es,N
5350480,es,N
5354043,es,N
5354737,es,N
5360449,es,N
5361735,es,N
5363780,es,N
5365002,es,N
5367047,es,N
5367414,es,N
5368304,es,N
5371886,es,N
5375846,es,N
5375893,es,N
5378606,es,N
5379216,es,N
5379579,es,N
5380502,es,N
5386680,es,N
5387141,es,N
5388837,es,N
5389760,es,N
5390463,es,N
5394849,es,N
5395037,es,N
5401415,es,N
5401669,es,N
5403789,es,N
5404422,es,N
5404480,es,N
5404955,es,N
5405009,es,N
5407127,es,N
5407193,es,N
5408009,es,N
5408793,es,N
5409539,es,N
5409712,es,N
5409987,es,N
5411779,es,N
5415310,es,N
5417460,es,N
5418559,es,N
5419987,es,N
5420331,es,N
5420861,es,N
5421386,es,N
5423584,es,N
5424070,es,N
5424194,es,N
5425642,es,N
5426845,es,N
5428534,es,N
5428706,es,N
5431281,es,N
5432239,es,N
5439769,es,N
5442493,es,N
5443256,es,N
5446165,es,N
5447830,es,N
5449347,es,N
5450046,es,N
5456523,es,N
5460170,es,N
5466615,es,N
5468489,es,N
5471673,es,N
5471712,es,N
5472999,es,N
5480872,es,N
5484582,es,N
5486308,es,N
5489084,es,N
5499580,es,N
5503934,es,N
5510937,es,N
5512174,es,N
5513245,es,N
5513930,es,N
5514307,es,N
5519252,es,N
5522543,es,N
5523050,es,N
5523643,es,N
5525078,es,N
5525900,es,N
5529347,es,N
5530977,es,N
5532676,es,N
5535816,es,N
5538172,es,N
5539142,es,N
5544715,es,N
5548963,es,N
5549749,es,N
5549900,es,N
5551885,es,N
5552681,es,N
5558545,es,N
5561040,es,N
5562356,es,N
5563186,es,N
5563202,es,N
5567432,es,N
5569888,es,N
5571845,es,N
5571963,es,N
5572319,es,N
5580012,es,N
5580593,es,N
5581972,es,N
5583280,es,N
5584422,es,N
5586545,es,N
5589567,es,N
5594354,es,N
5597471,es,N
5599704,es,N
5600450,es,N
5601684,es,N
5603947,es,N
5605693,es,N
5606210,es,N
5606690,es,N
5607027,es,N
5608296,es,N
5609306,es,N
5610137,es,N
5610788,es,N
5613363,es,N
5616086,es,N
5616785,es,N
5618025,es,N
5619053,es,N
5619642,es,N
5620529,es,N
5625792,es,N
5625893,es,N
5628989,es,N
5629614,es,N
5629973,es,N
5630863,es,N
5633043,es,N
5637076,es,N
5639682,es,N
5650477,es,N
5652185,es,N
5652353,es,N
5664275,es,N
5665443,es,N
5667350,es,N
5670834,es,N
5671012,es,N
5672051,es,N
5672337,es,N
5673219,es,N
5678075,es,N
5680037,es,N
5680384,es,N
5681075,es,N
5681403,es,N
5687784,es,N
5688898,es,N
5691022,es,N
5691947,es,N
5693377,es,N
5693661,es,N
5693990,es,N
5694526,es,N
5696284,es,N
5696767,es,N
5701498,es,N
5703394,es,N
5704229,es,N
5706638,es,N
5709711,es,N
5712384,es,N
5713872,es,N
5720737,es,N
5725319,es,N
5730658,es,N
5731186,es,N
5733388,es,N
5734353,es,N
5735218,es,N
5739599,es,N
5740820,es,N
5743132,es,N
5744979,es,N
5745378,es,N
5747715,es,N
5748676,es,N
5752774,es,N
5755574,es,N
5755621,es,N
5757330,es,N
5761203,es,N
5762476,es,N
5763154,es,N
5763785,es,N
5764183,es,N
5766315,es,N
5767150,es,N
5767469,es,N
5768123,es,N
5770032,es,N
5770592,es,N
5773959,es,N
5779039,es,N
5780448,es,N
5782540,es,N
5783986,es,N
5784679,es,N
5787123,es,N
5787641,es,N
5789935,es,N
5791610,es,N
5794938,es,N
5796457,es,N
5798786,es,N
5799474,es,N
5800891,es,N
5806035,es,N
5807313,es,N
5807750,es,N
5808930,es,N
5809409,es,N
5811548,es,N
5814828,es,N
5814832,es,N
5818763,es,N
5818899,es,N
5819480,es,N
5823992,es,N
5826651,es,N
5832527,es,N
5832592,es,N
5835595,es,N
5836036,es,N
5837024,es,N
5837941,es,N
5838220,es,N
5840139,es,N
5840976,es,N
5841899,es,N
5842909,es,N
5843423,es,N
5844341,es,N
5845083,es,N
5847324,es,N
5851332,es,N
5851989,es,N
5856045,es,N
5856080,es,N
5857389,es,N
5860785,es,N
5861918,es,N
5862986,es,N
5863543,es,N
5865698,es,N
5866210,es,N
5867593,es,N
5870407,es,N
5872772,es,N
5873129,es,N
5873480,es,N
5873694,es,N
5878747,es,N
5881821,es,N
5888670,es,N
5889386,es,N
5890352,es,N
5893950,es,N
5895294,es,N
5895751,es,N
5896574,es,N
5898596,es,N
5900198,es,N
5902369,es,N
5903759,es,N
5904336,es,N
5905033,es,N
5906325,es,N
5908697,es,N
5908806,es,N
5914183,es,N
5914562,es,N
5916358,es,N
5916862,es,N
5917041,es,N
5917803,es,N
5919166,es,N
5921284,es,N
5921306,es,N
5921773,es,N
5921862,es,N
5922551,es,N
5926199,es,N
5927040,es,N
5927163,es,N
5927948,es,N
5928023,es,N
5928090,es,N
5928469,es,N
5929322,es,N
5931460,es,N
5931982,es,N
5933015,es,N
5933537,es,N
5934914,es,N
5937235,es,N
5939118,es,N
5939276,es,N
5939358,es,N
5941114,es,N
5941403,es,N
5941633,es,N
5941745,es,N
5943150,es,N
5944188,es,N
5945097,es,N
5952777,es,N
5953887,es,N
5954563,es,N
5954781,es,N
5956011,es,N
5956143,es,N
5956427,es,N
5963563,es,N
5965120,es,N
5965950,es,N
5966574,es,N
5967358,es,N
5967878,es,N
5971894,es,N
5978598,es,N
5978961,es,N
5979355,es,N
5986198,es,N
5991335,es,N
5993483,es,N
5994861,es,N
5995283,es,N
5998762,es,N
5999871,es,N
6001164,es,N
6001692,es,N
6002801,es,N
6003395,es,N
6007620,es,N
6008208,es,N
6008428,es,N
6008947,es,N
6012045,es,N
6015037,es,N
6017717,es,N
6020047,es,N
6022366,es,N
6024210,es,N
6025203,es,N
6026836,es,N
6028939,es,N
6031122,es,N
6032490,es,N
6033821,es,N
6034150,es,N
6036570,es,N
6036913,es,N
6038673,es,N
6039034,es,N
6039901,es,N
6045345,es,N
6046412,es,N
6048511,es,N
6057310,es,N
6062004,es,N
6062882,es,N
6063307,es,N
6068194,es,N
6069337,es,N
6071890,es,N
6075827,es,N
6078634,es,N
6079299,es,N
6079781,es,N
6080143,es,N
6081591,es,N
6085208,es,N
6085644,es,N
6086070,es,N
6087328,es,N
6091427,es,N
6091789,es,N
6092043,es,N
6093467,es,N
6095005,es,N
6096938,es,N
6097868,es,N
6097935,es,N
6099045,es,N
6103026,es,N
6110293,es,N
6111508,es,N
6112268,es,N
6115569,es,N
6115571,es,N
6115761,es,N
6116236,es,N
6119302,es,N
6122261,es,N
6122724,es,N
6123477,es,N
6127154,es,N
6128003,es,N
6130281,es,N
6130359,es,N
6135466,es,N
6139253,es,N
6143128,es,N
6148873,es,N
6149151,es,N
6156129,es,N
6156366,es,N
6157021,es,N
6166945,es,N
6169433,es,N
6171039,es,N
6171782,es,N
6176707,es,N
6177445,es,N
6182656,es,N
6182690,es,N
6184310,es,N
6186725,es,N
6189908,es,N
6190112,es,N
6190382,es,N
6190508,es,N
6197772,es,N
6198869,es,N
6200999,es,N
6203131,es,N
6203582,es,N
6203773,es,N
6206940,es,N
6207806,es,N
6211626,es,N
6216488,es,N
6220216,es,N
6220637,es,N
6227595,es,N
6233124,es,N
6234143,es,N
6236922,es,N
6237767,es,N
6240735,es,N
6245834,es,N
6248914,es,N
6253125,es,N
6253432,es,N
6254900,es,N
6261689,es,N
6262923,es,N
6266242,es,N
6277026,es,N
6277935,es,N
6279522,es,N
6288435,es,N
6289735,es,N
6292219,es,N
6300033,es,N
6300253,es,N
6301339,es,N
6304477,es,N
6305012,es,N
6306637,es,N
6327193,es,N
6327824,es,N
6332447,es,N
2493076,et,0
3308041,et,0
5928200,et,0
125618,et,1
277203,et,1
370265,et,1
602627,et,1
750158,et,1
884448,et,1
3269946,et,1
3513875,et,1
4339332,et,1
37689,et,2
4674373,et,2
3276151,et,3
3787236,et,3
754770,et,N
2068121,et,N
36569,eu,0
85771,eu,0
205010,eu,0
686193,eu,0
743539,eu,0
858319,eu,0
1337465,eu,0
1811862,eu,0
2268741,eu,0
2493076,eu,0
2546492,eu,0
2771028,eu,0
2914493,eu,0
3305289,eu,0
3560938,eu,0
4061577,eu,0
4177254,eu,0
4452555,eu,0
4476899,eu,0
4494742,eu,0
5063502,eu,0
5104418,eu,0
5858952,eu,0
5928200,eu,0
6032490,eu,0
6033854,eu,0
4099,eu,1
19806,eu,1
30941,eu,1
42213,eu,1
46939,eu,1
68877,eu,1
72398,eu,1
83482,eu,1
102876,eu,1
103292,eu,1
128602,eu,1
145182,eu,1
169837,eu,1
171153,eu,1
189697,eu,1
230776,eu,1
236942,eu,1
240749,eu,1
276912,eu,1
280324,eu,1
281180,eu,1
289918,eu,1
291396,eu,1
297662,eu,1
304482,eu,1
313908,eu,1
354137,eu,1
360745,eu,1
379323,eu,1
419760,eu,1
433975,eu,1
472111,eu,1
572432,eu,1
609341,eu,1
766214,eu,1
773607,eu,1
776989,eu,1
777246,eu,1
1033880,eu,1
1133800,eu,1
1244530,eu,1
1440403,eu,1
1621067,eu,1
2055103,eu,1
2441368,eu,1
2650962,eu,1
3184849,eu,1
3537517,eu,1
4322454,eu,1
4384250,eu,1
4643799,eu,1
4674373,eu,1
5278514,eu,1
5744979,eu,1
6157021,eu,1
6169433,eu,1
16907,eu,2
18521,eu,2
21200,eu,2
47157,eu,2
56047,eu,2
60082,eu,2
60367,eu,2
64904,eu,2
118886,eu,2
185981,eu,2
228820,eu,2
251858,eu,2
256578,eu,2
428607,eu,2
448029,eu,2
477561,eu,2
511109,eu,2
566117,eu,2
596662,eu,2
600123,eu,2
612850,eu,2
825758,eu,2
894443,eu,2
1129106,eu,2
1139444,eu,2
1212092,eu,2
1221391,eu,2
1474539,eu,2
1525087,eu,2
1808248,eu,2
1996207,eu,2
2700582,eu,2
3061216,eu,2
3194537,eu,2
3497217,eu,2
3861604,eu,2
4339332,eu,2
4385249,eu,2
4509349,eu,2
5456523,eu,2
6127154,eu,2
25968,eu,3
58729,eu,3
61419,eu,3
65025,eu,3
70873,eu,3
76396,eu,3
76402,eu,3
125857,eu,3
168790,eu,3
169930,eu,3
169953,eu,3
184968,eu,3
190028,eu,3
201488,eu,3
216574,eu,3
302248,eu,3
336797,eu,3
374495,eu,3
409104,eu,3
488519,eu,3
549302,eu,3
768850,eu,3
933716,eu,3
980576,eu,3
1054060,eu,3
1360856,eu,3
1589012,eu,3
3719468,eu,3
3740480,eu,3
4680261,eu,3
5188740,eu,3
5613363,eu,3
55616,eu,4
106427,eu,4
216214,eu,4
272736,eu,4
277450,eu,4
285647,eu,4
363065,eu,4
432167,eu,4
535921,eu,4
577521,eu,4
597449,eu,4
605117,eu,4
698738,eu,4
700581,eu,4
702919,eu,4
753010,eu,4
818641,eu,4
1211551,eu,4
1376251,eu,4
2176238,eu,4
2656733,eu,4
4973289,eu,4
6099045,eu,4
13033,eu,N
16919,eu,N
27284,eu,N
49851,eu,N
50134,eu,N
68155,eu,N
74109,eu,N
80143,eu,N
99126,eu,N
146670,eu,N
166317,eu,N
167544,eu,N
167967,eu,N
169882,eu,N
169981,eu,N
215442,eu,N
239326,eu,N
250305,eu,N
250455,eu,N
257545,eu,N
274683,eu,N
285448,eu,N
307022,eu,N
345692,eu,N
347167,eu,N
371477,eu,N
413665,eu,N
414334,eu,N
415139,eu,N
452886,eu,N
479436,eu,N
510091,eu,N
545095,eu,N
562218,eu,N
564836,eu,N
634740,eu,N
748111,eu,N
773111,eu,N
845252,eu,N
846974,eu,N
852136,eu,N
875823,eu,N
920815,eu,N
933786,eu,N
939850,eu,N
967159,eu,N
1015325,eu,N
1182908,eu,N
1314596,eu,N
1320048,eu,N
1337500,eu,N
1560333,eu,N
1723761,eu,N
1819620,eu,N
1836220,eu,N
1911425,eu,N
2324589,eu,N
2372809,eu,N
2384444,eu,N
2423626,eu,N
2463105,eu,N
2466039,eu,N
2517363,eu,N
2784953,eu,N
2905173,eu,N
3076725,eu,N
3440910,eu,N
3586224,eu,N
3740454,eu,N
4102832,eu,N
4427370,eu,N
4463487,eu,N
4494674,eu,N
4494699,eu,N
4605801,eu,N
5404422,eu,N
5921773,eu,N
5928200,ext,0
6166945,ext,0
1491070,ext,1
1873897,ext,1
2386217,ext,1
2441368,ext,1
2493076,ext,1
3537517,ext,1
4061577,ext,1
4075698,ext,1
6019305,ext,1
300086,ext,2
1213526,ext,2
1885312,ext,3
53659,ext,N
152309,ext,N
219219,ext,N
1222060,ext,N
1252084,ext,N
4397657,ext,N
4551880,ext,N
193937,fa,0
2493076,fa,0
4075698,fa,0
5928200,fa,0
8599,fa,1
84438,fa,1
90823,fa,1
157401,fa,1
157793,fa,1
1431011,fa,1
4562876,fa,1
87482,fa,2
1580972,fa,3
2651529,fa,3
1392356,fa,4
2416575,fa,4
2919974,fa,4
6133605,fa,5
126491,fa,N
630135,fa,N
1089549,fa,N
1426860,fa,N
1556684,fa,N
1693474,fa,N
1893180,fa,N
2168563,fa,N
2746455,fa,N
3027568,fa,N
3129229,fa,N
3228813,fa,N
3416504,fa,N
3736924,fa,N
3798264,fa,N
4785775,fa,N
3870863,fax,3
1695170,fi,0
1752393,fi,0
2493076,fi,0
2766542,fi,0
3272808,fi,0
4075698,fi,0
4618021,fi,0
4801186,fi,0
5928200,fi,0
36793,fi,1
43553,fi,1
48285,fi,1
90823,fi,1
91814,fi,1
114261,fi,1
146394,fi,1
210438,fi,1
218524,fi,1
243413,fi,1
243556,fi,1
270711,fi,1
445882,fi,1
678018,fi,1
888507,fi,1
1117046,fi,1
1882396,fi,1
3073329,fi,1
3772164,fi,1
3787236,fi,1
4763469,fi,1
5814832,fi,1
236635,fi,2
260554,fi,2
522242,fi,2
1211551,fi,2
5884226,fi,2
71516,fi,3
1282935,fi,3
3276151,fi,3
4674373,fi,3
13967,fi,N
37689,fi,N
277203,fi,N
433170,fi,N
602627,fi,N
607766,fi,N
717083,fi,N
832841,fi,N
874042,fi,N
938402,fi,N
1102826,fi,N
1157294,fi,N
1194723,fi,N
1430237,fi,N
1473760,fi,N
1513515,fi,N
2025302,fi,N
3513875,fi,N
4055238,fi,N
4146373,fi,N
4307875,fi,N
4715583,fil,3
5928200,fj,0
832173,fo,2
5928200,fo,4
13349,fr,0
37573,fr,0
83149,fr,0
99654,fr,0
105495,fr,0
134022,fr,0
166317,fr,0
